date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:28:34	721772/721772	---M--	200	added ('OK')	image/jpeg	etag:%22612f0b64-b036c%22	https://nuvei.com/wp-content/uploads/2021/05/Marketplace.jpg	C:/My%20Web%20Sites/nuvei/nuvei.com/wp-content/uploads/2021/05/Marketplace.jpg	(from https://nuvei.com/company/press-releases/nuvei-research-reveals-growing-potential-of-optimized-payment-strategies-for-marketplaces/)
19:28:34	2879/2879	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Sep%202021%2011:28:36%20GMT	https://nuvei.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnuvei.com%2Fcompany%2Fpress-releases%2Fnuvei-to-participate-in-upcoming-investor-conferences-may-2021%2F	C:/My%20Web%20Sites/nuvei/nuvei.com/wp-json/oembed/1.0/embedc3d3.json	(from https://nuvei.com/company/press-releases/nuvei-to-participate-in-upcoming-investor-conferences-may-2021/)
19:28:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Sep%202021%2011:28:36%20GMT	https://nuvei.com/?p=29561	C:/My%20Web%20Sites/nuvei/nuvei.com/index05c2.html	(from https://nuvei.com/company/press-releases/nuvei-to-participate-in-upcoming-investor-conferences-may-2021/)
19:28:34	951/951	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%2226ce5a3f9588e8e76818d1dd75844086-gzip%22	https://nuvei.com/company/press-releases/nuvei-to-participate-in-upcoming-investor-conferences-may-2021/feed/	C:/My%20Web%20Sites/nuvei/nuvei.com/company/press-releases/nuvei-to-participate-in-upcoming-investor-conferences-may-2021/feed/index.html	(from https://nuvei.com/company/press-releases/nuvei-to-participate-in-upcoming-investor-conferences-may-2021/)
19:28:35	3013/3013	---MCZ	200	added ('OK')	text/xml	date:Wed,%2008%20Sep%202021%2011:28:36%20GMT	https://nuvei.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnuvei.com%2Fcompany%2Fpress-releases%2Fnuvei-to-participate-in-upcoming-investor-conferences-may-2021%2F&format=xml	C:/My%20Web%20Sites/nuvei/nuvei.com/wp-json/oembed/1.0/embeddc07	(from https://nuvei.com/company/press-releases/nuvei-to-participate-in-upcoming-investor-conferences-may-2021/)
19:28:36	687401/687401	---M--	200	added ('OK')	image/jpeg	etag:%22612f0b66-a7d29%22	https://nuvei.com/wp-content/uploads/2021/03/Investor-Conference-Header.jpg	C:/My%20Web%20Sites/nuvei/nuvei.com/wp-content/uploads/2021/03/Investor-Conference-Header.jpg	(from https://nuvei.com/company/press-releases/nuvei-to-participate-in-upcoming-investor-conferences-may-2021/)
19:28:36	883/883	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22fdad5d784890120010a11b5749244817-gzip%22	https://nuvei.com/company/press-releases/nuvei-announces-first-quarter-2021-results/feed/	C:/My%20Web%20Sites/nuvei/nuvei.com/company/press-releases/nuvei-announces-first-quarter-2021-results/feed/index.html	(from https://nuvei.com/company/press-releases/nuvei-announces-first-quarter-2021-results/)
19:28:36	2697/2697	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Sep%202021%2011:28:38%20GMT	https://nuvei.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnuvei.com%2Fcompany%2Fpress-releases%2Fnuvei-announces-first-quarter-2021-results%2F	C:/My%20Web%20Sites/nuvei/nuvei.com/wp-json/oembed/1.0/embed9f32.json	(from https://nuvei.com/company/press-releases/nuvei-announces-first-quarter-2021-results/)
19:28:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Sep%202021%2011:28:38%20GMT	https://nuvei.com/?p=29486	C:/My%20Web%20Sites/nuvei/nuvei.com/indexde8f.html	(from https://nuvei.com/company/press-releases/nuvei-announces-first-quarter-2021-results/)
19:28:37	2829/2829	---MCZ	200	added ('OK')	text/xml	date:Wed,%2008%20Sep%202021%2011:28:38%20GMT	https://nuvei.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnuvei.com%2Fcompany%2Fpress-releases%2Fnuvei-announces-first-quarter-2021-results%2F&format=xml	C:/My%20Web%20Sites/nuvei/nuvei.com/wp-json/oembed/1.0/embed60b2	(from https://nuvei.com/company/press-releases/nuvei-announces-first-quarter-2021-results/)
19:28:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Sep%202021%2011:28:39%20GMT	https://nuvei.com/en-ca/category/company/press-releases/page/4/	C:/My%20Web%20Sites/nuvei/nuvei.com/en-ca/category/company/press-releases/page/4/index.html	(from https://nuvei.com/category/company/press-releases/page/3/)
19:28:38	105587/105587	---M--	200	added ('OK')	image/jpeg	etag:%22612f0b64-19c73%22	https://nuvei.com/wp-content/uploads/2021/05/children-playing-feature.jpg	C:/My%20Web%20Sites/nuvei/nuvei.com/wp-content/uploads/2021/05/children-playing-feature.jpg	(from https://nuvei.com/category/company/press-releases/page/3/)
19:28:39	368202/368202	---M--	200	added ('OK')	image/jpeg	etag:%22612f0b64-59e4a%22	https://nuvei.com/wp-content/uploads/2021/05/Crypto-Feature.jpg	C:/My%20Web%20Sites/nuvei/nuvei.com/wp-content/uploads/2021/05/Crypto-Feature.jpg	(from https://nuvei.com/category/company/press-releases/page/3/)
19:28:39	113322/113322	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Sep%202021%2011:28:40%20GMT	https://nuvei.com/company/press-releases/nuvei-to-acquire-simplex-a-payment-solution-provider-to-the-cryptocurrency-industry/	C:/My%20Web%20Sites/nuvei/nuvei.com/company/press-releases/nuvei-to-acquire-simplex-a-payment-solution-provider-to-the-cryptocurrency-industry/index.html	(from https://nuvei.com/category/company/press-releases/page/3/)
19:28:39	124589/124589	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Sep%202021%2011:28:40%20GMT	https://nuvei.com/company/press-releases/montreal-headquartered-payment-technology-firm-donates-100000-to-the-nonprofit-to-aid-quebec-children-and-teens-who-have-experienced-sexual-and-physical-abuse/	C:/My%20Web%20Sites/nuvei/nuvei.com/company/press-releases/montreal-headquartered-payment-technology-firm-donates-100000-to-the-nonprofit-to-aid-quebec-children-and-teens-who-have-experienced-sexual-and-physical-abuse/index.html	(from https://nuvei.com/category/company/press-releases/page/3/)
19:28:39	365804/365804	---M--	200	added ('OK')	image/jpeg	etag:%22612f0b64-594ec%22	https://nuvei.com/wp-content/uploads/2021/05/Online-Gaming-Feature.jpg	C:/My%20Web%20Sites/nuvei/nuvei.com/wp-content/uploads/2021/05/Online-Gaming-Feature.jpg	(from https://nuvei.com/category/company/press-releases/page/3/)
19:28:39	101616/101616	---M--	200	added ('OK')	image/jpeg	etag:%22612f0b64-18cf0%22	https://nuvei.com/wp-content/uploads/2021/05/stock-traders-thumb.jpg	C:/My%20Web%20Sites/nuvei/nuvei.com/wp-content/uploads/2021/05/stock-traders-thumb.jpg	(from https://nuvei.com/category/company/press-releases/page/3/)
19:28:40	107445/107445	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Sep%202021%2011:28:41%20GMT	https://nuvei.com/company/press-releases/wargaming-selects-nuvei-to-enhance-payments-offering-in-asia-pacific/	C:/My%20Web%20Sites/nuvei/nuvei.com/company/press-releases/wargaming-selects-nuvei-to-enhance-payments-offering-in-asia-pacific/index.html	(from https://nuvei.com/category/company/press-releases/page/3/)
19:28:40	106901/106901	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Sep%202021%2011:28:41%20GMT	https://nuvei.com/company/press-releases/nuvei-corporation-to-announce-first-quarter-2021-results-on-may-10-2021/	C:/My%20Web%20Sites/nuvei/nuvei.com/company/press-releases/nuvei-corporation-to-announce-first-quarter-2021-results-on-may-10-2021/index.html	(from https://nuvei.com/category/company/press-releases/page/3/)
19:28:40	274346/274346	---M--	200	added ('OK')	image/jpeg	etag:%22612f0b64-42faa%22	https://nuvei.com/wp-content/uploads/2021/04/Feature-Gaming-Canada.jpg	C:/My%20Web%20Sites/nuvei/nuvei.com/wp-content/uploads/2021/04/Feature-Gaming-Canada.jpg	(from https://nuvei.com/category/company/press-releases/page/3/)
19:28:41	114694/114694	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Sep%202021%2011:28:42%20GMT	https://nuvei.com/company/press-releases/nuvei-to-acquire-mazooma-a-u-s-focused-gaming-and-sports-wagering-payment-technology-provider/	C:/My%20Web%20Sites/nuvei/nuvei.com/company/press-releases/nuvei-to-acquire-mazooma-a-u-s-focused-gaming-and-sports-wagering-payment-technology-provider/index.html	(from https://nuvei.com/category/company/press-releases/page/3/)
19:28:41	104366/104366	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Sep%202021%2011:28:42%20GMT	https://nuvei.com/company/press-releases/nuvei-joins-the-canadian-gaming-association/	C:/My%20Web%20Sites/nuvei/nuvei.com/company/press-releases/nuvei-joins-the-canadian-gaming-association/index.html	(from https://nuvei.com/category/company/press-releases/page/3/)
19:28:42	290624/290624	---M--	200	added ('OK')	image/jpeg	etag:%22612f0b65-46f40%22	https://nuvei.com/wp-content/uploads/2021/03/Feature-Image-Mastercard.jpg	C:/My%20Web%20Sites/nuvei/nuvei.com/wp-content/uploads/2021/03/Feature-Image-Mastercard.jpg	(from https://nuvei.com/category/company/press-releases/page/3/)
19:28:42	106422/106422	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Sep%202021%2011:28:43%20GMT	https://nuvei.com/company/press-releases/nuvei-adds-payment-solution-for-nearly-40-cryptocurrencies/	C:/My%20Web%20Sites/nuvei/nuvei.com/company/press-releases/nuvei-adds-payment-solution-for-nearly-40-cryptocurrencies/index.html	(from https://nuvei.com/category/company/press-releases/page/3/)
19:28:43	289594/289594	---M--	200	added ('OK')	image/jpeg	etag:%22612f0b66-46b3a%22	https://nuvei.com/wp-content/uploads/2021/03/Virginia-Sports-Betting-Feature.jpg	C:/My%20Web%20Sites/nuvei/nuvei.com/wp-content/uploads/2021/03/Virginia-Sports-Betting-Feature.jpg	(from https://nuvei.com/category/company/press-releases/page/3/)
19:28:43	104785/104785	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Sep%202021%2011:28:43%20GMT	https://nuvei.com/company/press-releases/nuvei-to-participate-in-upcoming-investor-conferences-march-2021/	C:/My%20Web%20Sites/nuvei/nuvei.com/company/press-releases/nuvei-to-participate-in-upcoming-investor-conferences-march-2021/index.html	(from https://nuvei.com/category/company/press-releases/page/3/)
19:28:44	114172/114172	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Sep%202021%2011:28:44%20GMT	https://nuvei.com/company/press-releases/mastercard-expands-partnership-with-nuvei-facilitating-accelerated-payouts-with-mastercard-send/	C:/My%20Web%20Sites/nuvei/nuvei.com/company/press-releases/mastercard-expands-partnership-with-nuvei-facilitating-accelerated-payouts-with-mastercard-send/index.html	(from https://nuvei.com/category/company/press-releases/page/3/)
19:28:45	107645/107645	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Sep%202021%2011:28:45%20GMT	https://nuvei.com/company/press-releases/nuvei-granted-approval-to-process-sports-betting-payments-in-virginia/	C:/My%20Web%20Sites/nuvei/nuvei.com/company/press-releases/nuvei-granted-approval-to-process-sports-betting-payments-in-virginia/index.html	(from https://nuvei.com/category/company/press-releases/page/3/)
19:28:45	103334/103334	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Sep%202021%2011:28:45%20GMT	https://nuvei.com/category/company/press-releases/page/4/	C:/My%20Web%20Sites/nuvei/nuvei.com/category/company/press-releases/page/4/index.html	(from https://nuvei.com/category/company/press-releases/page/3/)
19:28:45	100338/100338	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Sep%202021%2011:28:47%20GMT	https://nuvei.com/category/insights/page/3/	C:/My%20Web%20Sites/nuvei/nuvei.com/category/insights/page/3/index.html	(from https://nuvei.com/category/insights/page/2/)
19:28:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Sep%202021%2011:28:45%20GMT	https://nuvei.com/en-ca/category/insights/page/3/	C:/My%20Web%20Sites/nuvei/nuvei.com/en-ca/category/insights/page/3/index.html	(from https://nuvei.com/category/insights/page/2/)
19:28:46	61383/61383	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%229efeab4fdac6f088aa699168710935a6%22	https://nuvei.com/en-us/category/case-study/feed/	C:/My%20Web%20Sites/nuvei/nuvei.com/en-us/category/case-study/feed/index.html	(from https://nuvei.com/category/case-study/)
19:28:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Sep%202021%2011:28:48%20GMT	https://nuvei.com/fr-ca/?p=7116	C:/My%20Web%20Sites/nuvei/nuvei.com/fr-ca/index08c3.html	(from https://nuvei.com/fr-ca/merci/merci-marchand-guru/)
19:28:46	2811/2811	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Sep%202021%2011:28:48%20GMT	https://nuvei.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnuvei.com%2Ffr-ca%2Fmerci%2Fmerci-marchand-guru%2F	C:/My%20Web%20Sites/nuvei/nuvei.com/wp-json/oembed/1.0/embed84de.json	(from https://nuvei.com/fr-ca/merci/merci-marchand-guru/)
19:28:48	2947/2947	---MCZ	200	added ('OK')	text/xml	date:Wed,%2008%20Sep%202021%2011:28:48%20GMT	https://nuvei.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnuvei.com%2Ffr-ca%2Fmerci%2Fmerci-marchand-guru%2F&format=xml	C:/My%20Web%20Sites/nuvei/nuvei.com/wp-json/oembed/1.0/embed49bb	(from https://nuvei.com/fr-ca/merci/merci-marchand-guru/)
19:28:49	61383/61383	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22976315af8d114631b1a6a46cadf9f3d2%22	https://nuvei.com/en-us/category/insights/articles/covid-19/feed/	C:/My%20Web%20Sites/nuvei/nuvei.com/en-us/category/insights/articles/covid-19/feed/index.html	(from https://nuvei.com/category/insights/articles/covid-19/)
19:28:50	98639/98639	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Sep%202021%2011:28:50%20GMT	https://nuvei.com/category/company/page/4/	C:/My%20Web%20Sites/nuvei/nuvei.com/category/company/page/4/index.html	(from https://nuvei.com/category/company/page/3/)
19:28:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Sep%202021%2011:28:49%20GMT	https://nuvei.com/en-ca/category/company/page/4/	C:/My%20Web%20Sites/nuvei/nuvei.com/en-ca/category/company/page/4/index.html	(from https://nuvei.com/category/company/page/3/)
19:28:51	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2008%20Sep%202021%2011:28:49%20GMT	https://nuvei.com/fr-ca/merci/	C:/My%20Web%20Sites/nuvei/nuvei.com/fr-ca/merci/index.html	(from https://nuvei.com/fr-ca/merci/merci-marchand-guru/)
19:28:51	1204/1204	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%225c3ffdcea263d146f8986836cbf58a6c-gzip%22	https://nuvei.com/fr-ca/tag/entrepreneurship/feed/	C:/My%20Web%20Sites/nuvei/nuvei.com/fr-ca/tag/entrepreneurship/feed/index.html	(from https://nuvei.com/fr-ca/tag/entrepreneurship/)
19:28:53	2799/2799	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Sep%202021%2011:28:53%20GMT	https://nuvei.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnuvei.com%2Finsights%2Farticles%2F5-ways-to-adapt-your-business-to-the-new-reality%2F	C:/My%20Web%20Sites/nuvei/nuvei.com/wp-json/oembed/1.0/embedb24e.json	(from https://nuvei.com/insights/articles/5-ways-to-adapt-your-business-to-the-new-reality/)
19:28:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Sep%202021%2011:28:53%20GMT	https://nuvei.com/en-ca/insights/articles/5-ways-to-adapt-your-business-to-the-new-reality/	C:/My%20Web%20Sites/nuvei/nuvei.com/en-ca/insights/articles/5-ways-to-adapt-your-business-to-the-new-reality/index.html	(from https://nuvei.com/insights/articles/5-ways-to-adapt-your-business-to-the-new-reality/)
19:28:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Sep%202021%2011:28:53%20GMT	https://nuvei.com/?p=11446	C:/My%20Web%20Sites/nuvei/nuvei.com/indexc8e5.html	(from https://nuvei.com/insights/articles/5-ways-to-adapt-your-business-to-the-new-reality/)
19:28:53	891/891	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22d72695d1831ecd8f6d5c28b991aa7ccb-gzip%22	https://nuvei.com/insights/articles/5-ways-to-adapt-your-business-to-the-new-reality/feed/	C:/My%20Web%20Sites/nuvei/nuvei.com/insights/articles/5-ways-to-adapt-your-business-to-the-new-reality/feed/index.html	(from https://nuvei.com/insights/articles/5-ways-to-adapt-your-business-to-the-new-reality/)
19:28:53	2931/2931	---MCZ	200	added ('OK')	text/xml	date:Wed,%2008%20Sep%202021%2011:28:55%20GMT	https://nuvei.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnuvei.com%2Finsights%2Farticles%2F5-ways-to-adapt-your-business-to-the-new-reality%2F&format=xml	C:/My%20Web%20Sites/nuvei/nuvei.com/wp-json/oembed/1.0/embedbde3	(from https://nuvei.com/insights/articles/5-ways-to-adapt-your-business-to-the-new-reality/)
19:28:55	274703/274703	---M--	200	added ('OK')	image/jpeg	etag:%22612f0b69-4310f%22	https://nuvei.com/wp-content/uploads/2020/12/Boat-.jpg	C:/My%20Web%20Sites/nuvei/nuvei.com/wp-content/uploads/2020/12/Boat-.jpg	(from https://nuvei.com/insights/articles/5-ways-to-adapt-your-business-to-the-new-reality/)
19:28:55	182624/182624	---M--	200	added ('OK')	image/jpeg	etag:%22612f0b68-2c960%22	https://nuvei.com/wp-content/uploads/2020/12/online-payments.jpg	C:/My%20Web%20Sites/nuvei/nuvei.com/wp-content/uploads/2020/12/online-payments.jpg	(from https://nuvei.com/insights/articles/5-ways-to-adapt-your-business-to-the-new-reality/)
19:28:55	69882/69882	---M--	200	added ('OK')	image/jpeg	etag:%22612f0b68-110fa%22	https://nuvei.com/wp-content/uploads/2020/12/Competitors.jpg	C:/My%20Web%20Sites/nuvei/nuvei.com/wp-content/uploads/2020/12/Competitors.jpg	(from https://nuvei.com/insights/articles/5-ways-to-adapt-your-business-to-the-new-reality/)
19:28:55	400483/400483	---M--	200	added ('OK')	image/jpeg	etag:%22612f0b69-61c63%22	https://nuvei.com/wp-content/uploads/2020/12/Adaptability-scaled-1.jpeg	C:/My%20Web%20Sites/nuvei/nuvei.com/wp-content/uploads/2020/12/Adaptability-scaled-1.jpg	(from https://nuvei.com/insights/articles/5-ways-to-adapt-your-business-to-the-new-reality/)
19:28:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Sep%202021%2011:28:57%20GMT	https://nuvei.com/en-ca/insights/articles/how-to-build-customer-relationships-for-business-success/	C:/My%20Web%20Sites/nuvei/nuvei.com/en-ca/insights/articles/how-to-build-customer-relationships-for-business-success/index.html	(from https://nuvei.com/insights/articles/how-to-build-customer-relationships-for-business-success/)
19:28:56	2841/2841	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Sep%202021%2011:28:57%20GMT	https://nuvei.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnuvei.com%2Finsights%2Farticles%2Fhow-to-build-customer-relationships-for-business-success%2F	C:/My%20Web%20Sites/nuvei/nuvei.com/wp-json/oembed/1.0/embed2348.json	(from https://nuvei.com/insights/articles/how-to-build-customer-relationships-for-business-success/)
19:28:56	915/915	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22c0dedcf53d62bc59f8df61addc06b8fb-gzip%22	https://nuvei.com/insights/articles/how-to-build-customer-relationships-for-business-success/feed/	C:/My%20Web%20Sites/nuvei/nuvei.com/insights/articles/how-to-build-customer-relationships-for-business-success/feed/index.html	(from https://nuvei.com/insights/articles/how-to-build-customer-relationships-for-business-success/)
19:28:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Sep%202021%2011:28:58%20GMT	https://nuvei.com/?p=11385	C:/My%20Web%20Sites/nuvei/nuvei.com/index31ec.html	(from https://nuvei.com/insights/articles/how-to-build-customer-relationships-for-business-success/)
